30001,0.04653959736058318
30002,0.0013511573538099251
30003,0.0029756285446169315
30004,0.009889671692678431
30005,0.259440094809007
30006,0.0007202616151672367
30007,0.0024330793798987443
30008,0.1367000713287093
30009,0.057493999575031776
30010,0.09416210688428234
30011,0.1748580981095687
30012,0.0023320752137408166
30013,0.24288591096046006
30014,0.013044592614930546
30015,0.013598247330956749
30016,0.08314772583282383
30017,0.09617796447522464
30018,0.15682193569896874
30019,0.0054867363738307215
30020,0.07280244228766275
30021,0.10466863114662425
30022,0.12244970900882193
30023,0.23933790469989166
30024,0.20495450612996483
30025,0.020848232020323532
30026,0.0008096597433814103
30027,0.2140747855196165
30028,0.01682680621341923
30029,0.07075375506103078
30030,0.44194829152675424
30031,0.15502177695875766
30032,0.1426926641596122
30033,0.002801743307942514
30034,0.0029522231945489264
30035,0.03168591236411686
30036,0.19564471205171283
30037,0.004848412586402298
30038,0.07003983259591626
30039,0.3130695963001272
30040,0.0005595141776619711
30041,0.0014609668109203326
30042,0.05847472814471899
30043,0.06352135047310166
30044,0.0025177362628275857
30045,0.0022282462607387094
30046,0.08481076971842308
30047,0.14751814683642656
30048,0.14850065824430372
30049,0.08759421586931822
30050,0.010661161981842216
30051,0.0005154178721442235
30052,0.287941804266215
30053,0.0030849236030126856
30054,0.42079278775748885
30055,0.02586950579610974
30056,0.059063147460009464
30057,0.0010390870244491029
30058,0.0009849609814940941
30059,0.18583715716893157
30060,0.0630862954534508
30061,0.004767002986935882
30062,0.16285476281319364
30063,0.0055176534177821725
30064,0.14392679703192682
30065,0.00059961325179803
30066,0.08700988868544211
30067,0.11744861136347676
30068,0.090946168039189
30069,0.29907240745683505
30070,0.0075285731912936
30071,0.0020513928807191356
30072,0.0013345535157970577
30073,0.009150711179510896
30074,0.09130324988110125
30075,0.09122241313147914
30076,0.0617101158851709
30077,0.013246391950074505
30078,0.12357078084585932
30079,0.05118023665969863
30080,0.014977641075272765
30081,0.194931580804292
30082,0.013361109947277398
30083,0.020305318937536468
30084,0.002270763337982445
30085,0.11164811950852824
30086,0.00127211586705096
30087,0.2319419065960887
30088,0.029577459279092493
30089,0.04398425264349308
30090,0.24476234598983757
30091,0.09827340601760122
30092,0.15789703166442617
30093,0.15466464577583156
30094,0.15514507833761199
30095,0.08262266294745793
30096,0.013834648380391047
30097,0.21225603549960442
30098,0.22289804614382505
30099,0.17894360843593124
30100,0.19344973818393252
30101,0.00035931045703262626
30102,0.000860785085315899
30103,0.08013875436426601
30104,0.18839570900717842
30105,0.022183303635407457
30106,0.0030849236030126856
30107,0.0001354837942493188
30108,0.11961263721122327
30109,0.09280230172222113
30110,0.031382814946716464
30111,0.0008269156268091181
30112,0.05786494628204111
30113,0.1447217936445006
30114,0.0007430143774057896
30115,0.1823428338219013
30116,0.001300508110831474
30117,0.17205425141514177
30118,0.15827537161852806
30119,0.07880432943508274
30120,0.1726829903691606
30121,0.21965295664782203
30122,0.19255103372521842
30123,0.0024276546610074033
30124,0.02745510117162244
30125,0.08628992419869778
30126,0.013080147130987688
30127,0.06903310834548755
30128,0.08590232021684209
30129,0.06205133795916664
30130,0.002514114962633817
30131,0.003171434656491521
30132,0.13793853927362215
30133,0.2081379044052411
30134,0.0022627204177617815
30135,0.07132927307609636
30136,0.08435574670524018
30137,0.16536360171276368
30138,0.20548731580241936
30139,0.1232422989975167
30140,0.15942313665908667
30141,0.1767909479612669
30142,0.11323939451202301
30143,0.19272071214947595
30144,0.20710320833771054
30145,0.09978318647925578
30146,0.18433073544151915
30147,0.0026826391645575027
30148,0.00026189303949194554
30149,0.05752311877308595
30150,0.10228197579918691
30151,0.24028507081562142
30152,0.024438177424380043
30153,0.27778470003310146
30154,0.14709656027717216
30155,0.08368232970221069
30156,0.0894132560509408
30157,0.11091805225828227
30158,0.17738563308310562
30159,0.12363170349274959
30160,0.0006434956715959897
30161,0.0024126373021031997
30162,0.0006238402762214134
30163,0.12139217286586725
30164,0.16993937335400552
30165,0.11996937736128062
30166,0.006473092917821962
30167,0.043595532589864185
30168,0.10118508032395028
30169,0.20866117330619813
30170,0.04817599815261313
30171,0.04820459677451259
30172,0.2670920292946324
30173,0.013600324228992067
30174,0.2061657375548582
30175,0.05847472814471899
30176,0.10452274312704919
30177,0.10980346929135149
30178,0.053064884444354414
30179,0.19624974888233349
30180,0.16882974553516888
30181,0.0030513426986872863
30182,0.0008541515333018205
30183,0.004993023541833156
30184,0.1551075083377139
30185,0.06434246573593323
30186,0.07452385856422625
